,Title,Location,Price,Size,Listing_Type
1086,"1 Bedroom Apartment For Rent Ghala, Muscat","Ghala, Muscat",OMR220,90 Sq. M.,For Rent
1087,1 Bedroom Apartment For Rent Bosher Muscat,"Bosher, Muscat",OMR50,100 Sq. M.,For Rent
1088,"2 Bedrooms Apartment For Rent Al Ghubrah, Muscat","Al Ghubrah, Muscat",OMR190,100 Sq. M.,For Rent
1089,"5 Bedroom Villa For Rent in Darsait, Muscat","Darsait, Muscat",OMR400,200 Sq. M.,For Rent
1090,"2 Bedrooms Apartment For Rent Al Khoud, Muscat","Al Khoud, Muscat",OMR160,75 Sq. M.,For Rent
1091,5 Bedrooms Villa For Rent Madinat As Sultan Qaboos Muscat,"Madinat As Sultan Qaboos, Muscat",OMR650,300 Sq. M.,For Rent
1092,"3 Bedroom Apartment For Rent Al Khoud, Muscat","Al Khoud, Muscat",OMR250,140 Sq. M.,For Rent
1093,"3 Bedrooms Apartment For Rent Ruwi, Muscat","Ruwi, Muscat",OMR225,149 Sq. M.,For Rent
1094,2 Bedroom Apartment For Rent in Muscat - Other,"Muscat - Other, Muscat",OMR50,100 Sq. M.,For Rent
1095,5 Bedroom Villa For Rent Madinat As Sultan Qaboos Muscat,"Madinat As Sultan Qaboos, Muscat",OMR650,300 Sq. M.,For Rent
1096,"1 Bedroom Apartment For Rent in Qurum, Muscat","Qurum, Muscat",OMR430,75 Sq. M.,For Rent
1097,"Land For Rent Al Khaboura, Al Batinah","Al Khaboura, Al Batinah",OMR400,400 Sq. M.,For Rent
1098,"1 Bedroom Apartment For Rent in Qurum, Muscat","Qurum, Muscat",OMR310,60 Sq. M.,For Rent
1099,"3 Bedrooms Apartment For Rent Ruwi, Muscat","Ruwi, Muscat",OMR250,125 Sq. M.,For Rent
1100,"2 Bedrooms Apartment For Rent Al Wadi Al Kabir, Muscat","Al Wadi Al Kabir, Muscat",OMR325,100 Sq. M.,For Rent
1101,"2 Bedroom Apartment For Rent Al Wadi Al Kabir, Muscat","Al Wadi Al Kabir, Muscat",OMR150,110 Sq. M.,For Rent
1102,"1 Bedroom Apartment For Rent Madinat As Sultan Qaboos, Muscat","Madinat As Sultan Qaboos, Muscat",OMR250,70 Sq. M.,For Rent
1103,2 Bedroom Apartment For Rent The Wave (Almouj) Muscat,"The Wave (Almouj), Muscat","OMR1,700",190 Sq. M.,For Rent
1104,3 Bedroom Apartment For Rent Al Ghubrah Muscat,"Ghala, Muscat",OMR325,120 Sq. M.,For Rent
1105,"8 Bedroom Villa For Rent in Al Ghubrah, Muscat","Al Ghubrah, Muscat",OMR999,450 Sq. M.,For Rent
1106,"4 Bedrooms Villa For Rent in Al Khuwair, Muscat","Madinat As Sultan Qaboos, Muscat","OMR1,400",450 Sq. M.,For Rent
1107,3 Bedroom Villa For Rent in The Wave (Almouj) Muscat,"The Wave (Almouj), Muscat",OMR200,600 Sq. M.,For Rent
1108,"2 Bedrooms Apartment For Rent in Bidbid, Al Dakhiliya","Bidbid, Al Dakhiliya",OMR120,100 Sq. M.,For Rent
1109,"3 Bedrooms Apartment For Rent Al Maabilah, Muscat","Al Maabilah, Muscat",OMR150,100 Sq. M.,For Rent
1110,"2 Bedroom Apartment For Rent in Sadab, Muscat","Sadab, Muscat",OMR140,80 Sq. M.,For Rent
1111,"5 Bedroom Villa For Rent Muscat, Madinat As Sultan Qaboos","Madinat As Sultan Qaboos, Muscat",OMR750,380 Sq. M.,For Rent
1112,"1 Bedroom Apartment For Rent in Al Khuwair, Muscat","Al Khuwair, Muscat",OMR190,90 Sq. M.,For Rent
1113,"2 Bedrooms Chalet For Rent in Barka, Al Batinah","Barka, Al Batinah",OMR70,600 Sq. M.,For Rent
1114,"4 Bedrooms Villa For Rent Qurum, Muscat","Qurum, Muscat","OMR1,200",349 Sq. M.,For Rent
1115,1 Bedroom Apartment For Rent Al Khuwair Muscat,"Al Khuwair, Muscat",OMR160,24 Sq. M.,For Rent
1116,"4 Bedroom Villa For Rent in Qurum, Muscat","Qurum, Muscat","OMR1,199",400 Sq. M.,For Rent
1117,2 Bedroom Apartment For Rent Muscat (The Wave (Almouj)),"The Wave (Almouj), Muscat",OMR750,120 Sq. M.,For Rent
1118,"3 Bedrooms Apartment For Rent The Wave (Almouj), Muscat","The Wave (Almouj), Muscat",OMR850,186 Sq. M.,For Rent
1119,"3 Bedroom Chalet For Rent in Salalah, Dhofar","Salalah, Dhofar",OMR50,70 Sq. M.,For Rent
1120,"5 Bedrooms Villa For Rent Al Mawaleh, Muscat","Al Mawaleh, Muscat",OMR550,601 Sq. M.,For Rent
1121,"1 Bedroom Apartment For Rent in Al Mawaleh, Muscat","Al Mawaleh, Muscat",OMR190,80 Sq. M.,For Rent
1122,"4 Bedrooms Villa For Rent Al Maabilah, Muscat","Al Maabilah, Muscat",OMR400,320 Sq. M.,For Rent
1123,"1 Bedroom Apartment For Rent in Al Khuwair, Muscat","Al Khuwair, Muscat",OMR140,12 Sq. M.,For Rent
1124,"1 Bedroom Apartment For Rent Al Khuwair, Muscat","Al Khuwair, Muscat",OMR140,20 Sq. M.,For Rent
1125,"1 Bedroom Apartment For Rent Al Khuwair, Muscat","Al Khuwair, Muscat",OMR130,20 Sq. M.,For Rent
1126,"1 Bedroom Apartment For Rent Bosher, Muscat","Bosher, Muscat",OMR225,65 Sq. M.,For Rent
1127,"1 Bedroom Apartment For Rent in Al Mawaleh, Muscat","Al Mawaleh, Muscat",OMR100,555 Sq. M.,For Rent
1128,"1 Bedroom Apartment For Rent in Qurum, Muscat","Qurum, Muscat",OMR140,100 Sq. M.,For Rent
1129,"1 Bedroom Apartment For Rent Al Ghubrah, Muscat","Al Ghubrah, Muscat",OMR130,60 Sq. M.,For Rent
1130,"2 Bedroom Apartment For Rent in Bosher, Muscat","Bosher, Muscat",OMR400,105 Sq. M.,For Rent
1131,"1 Bedroom Apartment For Rent Al Seeb, Muscat","Al Seeb, Muscat",OMR325,68 Sq. M.,For Rent
1132,"1 Bedroom Apartment For Rent in Azaiba, Muscat","Azaiba, Muscat",OMR180,70 Sq. M.,For Rent
1133,"1 Bedroom Apartment For Rent in Al Khuwair, Muscat","Al Khuwair, Muscat",OMR125,"1,111 Sq. M.",For Rent
1134,2 Bedrooms Apartment For Rent Salalah,"Salalah, Dhofar",OMR700,20 Sq. M.,For Rent
1135,"2 Bedrooms Chalet For Rent Barka, Al Batinah","Barka, Al Batinah",OMR80,400 Sq. M.,For Rent
1136,"2 Bedrooms Villa For Rent in Al Khaboura, Al Batinah","Al Khaboura, Al Batinah",OMR120,150 Sq. M.,For Rent
1137,"2 Bedroom Apartment For Rent in Ruwi, Muscat","Ruwi, Muscat",OMR85,85 Sq. M.,For Rent
1138,"1 Bedroom Apartment For Rent in Darsait, Muscat","Darsait, Muscat",OMR130,90 Sq. M.,For Rent
1139,"3 Bedrooms Apartment For Rent Al Amarat, Muscat","Al Amarat, Muscat",OMR140,106 Sq. M.,For Rent
1140,"1 Bedroom Apartment For Rent in Azaiba, Muscat","Azaiba, Muscat",OMR240,60 Sq. M.,For Rent
1141,"1 Bedroom Apartment For Rent Al Wadi Al Kabir, Muscat","Al Wadi Al Kabir, Muscat",OMR215,90 Sq. M.,For Rent
1142,2 Bedroom Apartment For Rent Al Wadi Al Kabir Muscat,"Al Wadi Al Kabir, Muscat",OMR325,110 Sq. M.,For Rent
1143,"2 Bedrooms Chalet For Rent in Barka, Al Batinah","Barka, Al Batinah",OMR50,155 Sq. M.,For Rent
1144,"2 Bedroom Apartment For Rent in Qurum, Muscat","Qurum, Muscat","OMR1,700",450 Sq. M.,For Rent
1145,"5 Bedroom Villa For Rent in Qurum, Muscat","Qurum, Muscat","OMR1,500","1,045 Sq. M.",For Rent
1146,"12 Bedroom Apartment For Rent in Al Khoud, Muscat","Al Khoud, Muscat",OMR110,22 Sq. M.,For Rent
1147,"1 Bedroom Apartment For Rent The Wave (Almouj), Muscat","The Wave (Almouj), Muscat",OMR190,120 Sq. M.,For Rent
1148,"4 Bedrooms Villa For Rent in Qurum, Muscat","Qurum, Muscat","OMR1,300",650 Sq. M.,For Rent
1149,"1 Bedroom Apartment For Rent Al Wadi Al Kabir, Muscat","Al Hamriyah, Muscat",OMR265,70 Sq. M.,For Rent
1150,"2 Bedrooms Apartment For Rent Al Hail, Muscat","Al Hail, Muscat",OMR400,165 Sq. M.,For Rent
1151,"6 Bedroom Villa For Rent Al Khaboura, Al Batinah","Al Khaboura, Al Batinah",OMR500,307 Sq. M.,For Rent
1152,"0 Bedroom Residential Land For Rent Sohar, Al Batinah","Sohar, Al Batinah",OMR280,200 Sq. M.,For Rent
1153,"5 Bedrooms Villa For Rent Al Khoud, Muscat","Al Khoud, Muscat",OMR500,300 Sq. M.,For Rent
1154,"Residential Land For Rent Ibri, Al Dhahirah","Ibri, Al Dhahirah",OMR350,"1,000 Sq. M.",For Rent
1155,"2 Bedroom Apartment For Rent Ruwi, Muscat","Ruwi, Muscat",OMR230,80 Sq. M.,For Rent
1156,"1 Bedroom Apartment For Rent in Ruwi, Muscat","Ruwi, Muscat",OMR75,20 Sq. M.,For Rent
1157,"4 Bedroom Villa For Rent Qurum, Muscat","Qurum, Muscat","OMR1,199",450 Sq. M.,For Rent
1158,9 Bedroom Villa For Rent in Bosher - Muscat,"Al Ghubrah, Muscat","OMR1,600",800 Sq. M.,For Rent
1159,"2 Bedrooms Apartment For Rent Qurum, Muscat","Al Khoud, Muscat",OMR150,110 Sq. M.,For Rent
1160,"3 Bedrooms Apartment For Rent in Azaiba, Muscat","Azaiba, Muscat",OMR565,160 Sq. M.,For Rent
1161,"2 Bedroom Apartment For Rent in Salalah, Dhofar","Salalah, Dhofar",OMR50,110 Sq. M.,For Rent
1162,"1 Bedroom Apartment For Rent Bosher, Muscat","Bosher, Muscat",OMR370,120 Sq. M.,For Rent
1163,2 Bedrooms Apartment For Rent Al Maabilah Muscat,"Al Maabilah, Muscat",OMR240,130 Sq. M.,For Rent
1164,"2 Bedroom Apartment For Rent in Al Khuwair, Muscat","Al Khuwair, Muscat",OMR270,100 Sq. M.,For Rent
1165,"2 Bedrooms Apartment For Rent Qurum, Muscat","Qurum, Muscat",OMR135,90 Sq. M.,For Rent
1166,"1 Bedroom Apartment For Rent in Al Khuwair, Muscat","Al Khuwair, Muscat",OMR200,50 Sq. M.,For Rent
1167,"1 Bedroom Apartment For Rent in Sadab, Muscat","Sadab, Muscat",OMR100,85 Sq. M.,For Rent
1168,"2 Bedrooms Apartment For Rent Bosher, Muscat","Bosher, Muscat",OMR350,120 Sq. M.,For Rent
1169,"7 Bedroom Villa For Rent in Madinat As Sultan Qaboos, Muscat","Madinat As Sultan Qaboos, Muscat","OMR1,899",450 Sq. M.,For Rent
1170,"4 Bedrooms Villa For Rent Ansab, Muscat","Ansab, Muscat",OMR500,320 Sq. M.,For Rent
1171,"1 Bedroom Apartment For Rent Bosher, Muscat","Bosher, Muscat",OMR400,11 Sq. M.,For Rent
1172,"1 Bedroom Apartment For Rent in Ruwi, Muscat","Ruwi, Muscat",OMR190,80 Sq. M.,For Rent
1173,"3 Bedroom Chalet For Rent in Barka, Al Batinah","Barka, Al Batinah",OMR55,260 Sq. M.,For Rent
1174,"4 Bedrooms Villa For Rent Qurum, Muscat","Qurum, Muscat","OMR1,200",350 Sq. M.,For Rent
1175,"2 Bedroom Apartment For Rent Mutrah, Muscat","Mutrah, Muscat",OMR350,110 Sq. M.,For Rent
1176,2 Bedroom Apartment For Rent Muscat (The Wave (Almouj)),"The Wave (Almouj), Muscat","OMR1,200",10 Sq. M.,For Rent
1177,"Residential Land For Rent in Al Mazyona, Dhofar","Al Mazyona, Dhofar",OMR800,"1,972 Sq. M.",For Rent
1178,"1 Bedroom Apartment For Rent in Ruwi, Muscat","Ruwi, Muscat",OMR180,59 Sq. M.,For Rent
1179,Studio Apartment For Rent Ghala Muscat,"Ghala, Muscat",OMR160,10 Sq. M.,For Rent
1180,"Residential Land For Rent in Barka, Al Batinah","Barka, Al Batinah",OMR300,"1,000 Sq. M.",For Rent
1181,"1 Bedroom Apartment For Rent Al Khuwair, Muscat","Al Khuwair, Muscat",OMR185,66 Sq. M.,For Rent
1182,"2 Bedroom Apartment For Rent in Al Khoud, Muscat","Al Khoud, Muscat",OMR210,100 Sq. M.,For Rent
1183,"2 Bedrooms Villa For Rent Al Maabilah, Muscat","Al Maabilah, Muscat",OMR120,120 Sq. M.,For Rent
1184,2 Bedroom Apartment For Rent Al Maabilah Muscat,"Al Maabilah, Muscat",OMR220,90 Sq. M.,For Rent
1185,"2 Bedroom Apartment For Rent Al Khaboura, Al Batinah","Al Khaboura, Al Batinah",OMR140,150 Sq. M.,For Rent
1186,"2 Bedroom Apartment For Rent in Muscat Hills, Muscat","Muscat Hills, Muscat",OMR650,170 Sq. M.,For Rent
1187,"2 Bedroom Apartment For Rent in Muscat Hills, Muscat","Ghala, Muscat",OMR225,90 Sq. M.,For Rent
1188,"1 Bedroom Apartment For Rent Al Khuwair, Muscat","Al Khuwair, Muscat",OMR150,80 Sq. M.,For Rent
1189,"1 Bedroom Apartment For Rent Al Khuwair, Muscat","Al Khuwair, Muscat",OMR190,70 Sq. M.,For Rent
1190,"2 Bedroom Apartment For Rent Al Khuwair, Muscat","Al Khuwair, Muscat",OMR230,100 Sq. M.,For Rent
1191,"2 Bedrooms Apartment For Rent Barr Al Jissah, Muscat","Barr Al Jissah, Muscat",OMR800,200 Sq. M.,For Rent
1192,"Studio Residential Land For Rent Al Rusayl, Muscat","Al Rusayl, Muscat","OMR6,400","8,000 Sq. M.",For Rent
1193,"1 Bedroom Apartment For Rent Nizwa, Al Dakhiliya","Nizwa, Al Dakhiliya",OMR95,50 Sq. M.,For Rent
1194,"3 Bedroom Villa For Rent Al Mawaleh, Muscat","Al Mawaleh, Muscat",OMR350,250 Sq. M.,For Rent
1195,"2 Bedrooms Apartment For Rent Darsait, Muscat","Darsait, Muscat",OMR160,75 Sq. M.,For Rent
1196,"1 Bedroom Apartment For Rent Bosher, Muscat","Bosher, Muscat",OMR190,75 Sq. M.,For Rent
1197,"2 Bedrooms Apartment For Rent Ruwi, Muscat","Ruwi, Muscat",OMR240,90 Sq. M.,For Rent
1198,"2 Bedrooms Apartment For Rent Bosher, Muscat","Bosher, Muscat",OMR425,140 Sq. M.,For Rent
1199,"1 Bedroom Apartment For Rent Ghala, Muscat","Ghala, Muscat",OMR190,70 Sq. M.,For Rent
1200,"0 Bedroom Residential Land For Rent Salalah, Dhofar","Salalah, Dhofar",OMR450,550 Sq. M.,For Rent
1201,"1 Bedroom Apartment For Rent in Ruwi, Muscat","Ruwi, Muscat",OMR140,400 Sq. M.,For Rent
1202,"2 Bedrooms Apartment For Rent Al Mawaleh, Muscat","Al Mawaleh, Muscat",OMR175,800 Sq. M.,For Rent
1203,"3 Bedroom Chalet For Rent in Suwaiq, Al Batinah","Suwaiq, Al Batinah",OMR400,"10,000 Sq. M.",For Rent
1204,4 Bedrooms Apartment For Rent Muscat - Other,"Muscat - Other, Muscat",OMR290,150 Sq. M.,For Rent
1205,"3 Bedrooms Apartment For Rent Al Amarat, Muscat","Al Amarat, Muscat",OMR250,90 Sq. M.,For Rent
1206,"Residential Land For Rent in Misfah, Muscat","Misfah, Muscat","OMR1,000","1,000 Sq. M.",For Rent
1207,"2 Bedroom Apartment For Rent Al Khoud, Muscat","Al Khoud, Muscat",OMR75,65 Sq. M.,For Rent
1208,"2 Bedroom Apartment For Rent Al Maabilah, Muscat","Al Maabilah, Muscat",OMR50,20 Sq. M.,For Rent
1209,"1 Bedroom Apartment For Rent Ruwi, Muscat","Ruwi, Muscat",OMR140,65 Sq. M.,For Rent
1210,"2 Bedrooms Apartment For Rent Ruwi, Muscat","Ruwi, Muscat",OMR140,65 Sq. M.,For Rent
1211,"2 Bedrooms Apartment For Rent Al Masn'a, Al Batinah","Al Masn'a, Al Batinah",OMR100,80 Sq. M.,For Rent
1212,"2 Bedrooms Apartment For Rent in Bosher, Muscat","Bosher, Muscat",OMR280,100 Sq. M.,For Rent
1213,"2 Bedrooms Apartment For Rent Qantab, Muscat","Qantab, Muscat",OMR200,100 Sq. M.,For Rent
1214,"1 Bedroom Apartment For Rent in Al Khoud, Muscat","Al Khoud, Muscat",OMR120,25 Sq. M.,For Rent
1215,Residential Land For Rent in Al Buraimi,"Al Buraimi, Al Buraimi",OMR300,"21,000 Sq. M.",For Rent
1216,"4 Bedroom Villa For Rent in Madinat As Sultan Qaboos, Muscat","Madinat As Sultan Qaboos, Muscat",OMR950,400 Sq. M.,For Rent
1217,"1 Bedroom Apartment For Rent in Mutrah, Muscat","Mutrah, Muscat",OMR130,90 Sq. M.,For Rent
1218,"2 Bedrooms Apartment For Rent in Ansab, Muscat","Ansab, Muscat",OMR65,98 Sq. M.,For Rent
1219,"Residential Land For Rent in Al Duqum, Al Wusta","Al Duqum, Al Wusta",OMR500,"1,500 Sq. M.",For Rent
1220,"2 Bedrooms Apartment For Rent Ruwi, Muscat","Ruwi, Muscat",OMR260,149 Sq. M.,For Rent
1221,"1 Bedroom Apartment For Rent Al Wadi Al Kabir, Muscat","Al Wadi Al Kabir, Muscat",OMR210,120 Sq. M.,For Rent
1222,"3 Bedrooms Apartment For Rent Al Khoud, Muscat","Al Khoud, Muscat",OMR150,80 Sq. M.,For Rent
1223,"1 Bedroom Apartment For Rent Al Maabilah, Muscat","Al Maabilah, Muscat",OMR75,15 Sq. M.,For Rent
1224,"6 Bedrooms Villa For Rent in Ansab, Muscat","Ansab, Muscat",OMR800,332 Sq. M.,For Rent
1225,"1 Bedroom Apartment For Rent Mutrah, Muscat","Mutrah, Muscat",OMR110,111 Sq. M.,For Rent
1226,"2 Bedrooms Apartment For Rent Al Seeb, Muscat","Al Seeb, Muscat",OMR175,82 Sq. M.,For Rent
1227,"2 Bedrooms Apartment For Rent Ruwi, Muscat","Ruwi, Muscat",OMR180,"1,000 Sq. M.",For Rent
1228,"Residential Land For Rent - Misfah, Muscat","Misfah, Muscat","OMR1,000",793 Sq. M.,For Rent
1229,"2 Bedrooms Apartment For Rent Salalah, Dhofar","Salalah, Dhofar",OMR50,200 Sq. M.,For Rent
1230,"2 Bedrooms Apartment For Rent Ghala, Muscat","Ghala, Muscat",OMR50,95 Sq. M.,For Rent
1231,"4 Bedroom Villa For Rent Muscat, Al Ghubrah","Al Amarat, Muscat",OMR400,500 Sq. M.,For Rent
1232,"Residential Land For Rent in Barka, Al Batinah","Barka, Al Batinah","OMR3,937","1,125 Sq. M.",For Rent
1233,"1 Bedroom Apartment For Rent Al Ghubrah, Muscat","Al Ghubrah, Muscat",OMR130,80 Sq. M.,For Rent
1234,"6 Bedrooms Villa For Rent Sohar, Al Batinah","Sohar, Al Batinah",OMR300,250 Sq. M.,For Rent
1235,"2 Bedroom Apartment For Rent in Mutrah, Muscat","Mutrah, Muscat",OMR60,65 Sq. M.,For Rent
1236,"1 Residential Land For Rent Barka, Al Batinah","Barka, Al Batinah","OMR1,967",562 Sq. M.,For Rent
1237,"2 Bedrooms Apartment For Rent in Al Duqum, Al Wusta","Al Duqum, Al Wusta",OMR190,55 Sq. M.,For Rent
1238,"1 Bedroom Apartment For Rent Ghala, Muscat","Ghala, Muscat",OMR65,19 Sq. M.,For Rent
1239,"2 Bedrooms Apartment For Rent Ruwi, Muscat","Ruwi, Muscat",OMR250,120 Sq. M.,For Rent
1240,"3 Bedrooms Apartment For Rent Sohar, Al Batinah","Sohar, Al Batinah",OMR120,88 Sq. M.,For Rent
1241,"2 Bedroom Apartment For Rent in Ruwi, Muscat","Ruwi, Muscat",OMR180,200 Sq. M.,For Rent
1242,"1 Bedroom Apartment For Rent Mutrah, Muscat","Mutrah, Muscat",OMR80,"1,111 Sq. M.",For Rent
1243,"1 Bedroom Apartment For Rent Al Ghubrah, Muscat","Al Ghubrah, Muscat",OMR90,10 Sq. M.,For Rent
1244,"Residential Land For Rent in Suwaiq, Al Batinah","Suwaiq, Al Batinah",OMR200,"1,150 Sq. M.",For Rent
1245,5 Bedrooms Villa For Rent in Salalah,"Salalah, Dhofar",OMR70,300 Sq. M.,For Rent
1246,"4 Bedrooms Villa For Rent Sohar, Al Batinah","Sohar, Al Batinah",OMR280,10 Sq. M.,For Rent
1247,"1 Bedroom Apartment For Rent Al Khuwair, Muscat","Al Khuwair, Muscat",OMR300,120 Sq. M.,For Rent
1248,"3 Bedrooms Apartment For Rent Al Maabilah, Muscat","Al Maabilah, Muscat",OMR150,105 Sq. M.,For Rent
1249,"3 Bedrooms Apartment For Rent in Ruwi, Muscat","Ruwi, Muscat",OMR200,125 Sq. M.,For Rent
1250,"Residential Land For Rent in Al Rusayl, Muscat","Al Rusayl, Muscat",OMR600,"1,013 Sq. M.",For Rent
1251,"Residential Land For Rent in Al Mudaibi, Al Sharqiya","Al Mudaibi, Al Sharqiya",OMR50,540 Sq. M.,For Rent
1252,"2 Bedrooms Apartment For Rent Bosher, Muscat","Bosher, Muscat",OMR275,110 Sq. M.,For Rent
1253,"2 Bedroom Apartment For Rent Salalah, Dhofar","Salalah, Dhofar",OMR50,80 Sq. M.,For Rent
1254,"2 Bedroom Apartment For Rent in Ghala, Muscat","Ghala, Muscat",OMR230,110 Sq. M.,For Rent
1255,"2 Bedroom Apartment For Rent Azaiba, Muscat","Azaiba, Muscat",OMR50,"1,110 Sq. M.",For Rent
1256,"2 Bedroom Apartment For Rent Al Hamriyah, Muscat","Al Hamriyah, Muscat",OMR50,150 Sq. M.,For Rent
1257,"0 Bedroom Residential Land For Rent Shinas, Al Batinah","Shinas, Al Batinah",OMR290,"2,050 Sq. M.",For Rent
1258,"Residential Land For Rent in Suwaiq, Al Batinah","Suwaiq, Al Batinah","OMR1,000,000","2,000 Sq. M.",For Rent
1259,شقة جديدة للايجار في المعبيلة الجنوبية جنب ميجا مول,"Al Maabilah, Muscat",OMR140,100 Sq. M.,For Rent
1260,"2 Bedrooms Apartment For Rent Barka, Al Batinah","Barka, Al Batinah",OMR130,80 Sq. M.,For Rent
1261,"3 Bedroom Apartment For Rent in Al Maabilah, Muscat","Al Maabilah, Muscat",OMR180,130 Sq. M.,For Rent
1262,"1 Bedroom Apartment For Rent Al Wadi Al Kabir, Muscat","Al Wadi Al Kabir, Muscat",OMR120,60 Sq. M.,For Rent
1263,"2 Bedrooms Apartment For Rent in Ruwi, Muscat","Ruwi, Muscat",OMR150,100 Sq. M.,For Rent
1264,"Residential Land For Rent in Misfah, Muscat","Misfah, Muscat","OMR2,500","2,999 Sq. M.",For Rent
1265,"3 Bedrooms Villa For Rent Suwaiq, Al Batinah","Suwaiq, Al Batinah",OMR100,119 Sq. M.,For Rent
1266,"3 Bedrooms Apartment For Rent Sur, Al Sharqiya","Sur, Al Sharqiya",OMR150,115 Sq. M.,For Rent
1267,"2 Bedroom Apartment For Rent Al Ghubrah, Muscat","Al Ghubrah, Muscat",OMR65,98 Sq. M.,For Rent
1268,"4 Bedroom Villa For Rent Al Khoud, Muscat","Al Khoud, Muscat",OMR120,98 Sq. M.,For Rent
1269,"Residential Land For Rent Al Maabilah, Muscat","Al Maabilah, Muscat",OMR250,"1,000 Sq. M.",For Rent
1270,شقه بمنتجع هوانا صلاله للايجار الشهري او اليومي,"Salalah, Dhofar",OMR50,55 Sq. M.,For Rent
1271,"1 Bedroom Apartment For Rent in Al Hamriyah, Muscat","Al Hamriyah, Muscat",OMR130,80 Sq. M.,For Rent
1272,"2 Bedrooms Villa For Rent Salalah, Dhofar","Salalah, Dhofar","OMR1,800",300 Sq. M.,For Rent
1273,4 Bedrooms Villa For Rent The Wave (Almouj) Muscat,"The Wave (Almouj), Muscat","OMR1,900",10 Sq. M.,For Rent
1274,"2 Bedroom Apartment For Rent Al Hamriyah, Muscat","Al Hamriyah, Muscat",OMR140,85 Sq. M.,For Rent
1275,"2 Bedrooms Apartment For Rent Al Ghubrah, Muscat","Al Ghubrah, Muscat",OMR250,122 Sq. M.,For Rent
1276,"Residential Land For Rent Sohar, Al Batinah","Sohar, Al Batinah",OMR111,"2,026 Sq. M.",For Rent
1277,"2 Bedrooms Apartment For Rent Azaiba, Muscat","Azaiba, Muscat",OMR65,65 Sq. M.,For Rent
1278,"3 Bedroom Villa For Rent Al Khoud, Muscat","Al Khoud, Muscat",OMR150,170 Sq. M.,For Rent
1279,"Studio Apartment For Rent Al Sifah, Muscat","Al Sifah, Muscat",OMR250,64 Sq. M.,For Rent
1280,"Studio Apartment For Rent Al Amarat, Muscat","Al Amarat, Muscat",OMR350,"4,000 Sq. M.",For Rent
1281,"2 Bedroom Apartment For Rent Al Khuwair, Muscat","Al Khuwair, Muscat",OMR215,110 Sq. M.,For Rent
1282,"2 Bedrooms Apartment For Rent Al Maabilah, Muscat","Al Maabilah, Muscat",OMR180,"8,000 Sq. M.",For Rent
1283,5 Bedroom Villa For Rent in Al Maabilah Muscat,"Al Maabilah, Muscat",OMR370,600 Sq. M.,For Rent
1284,"7 Bedroom Apartment For Rent in Al Khuwair, Muscat","Al Khuwair, Muscat",OMR50,52 Sq. M.,For Rent
1285,"Studio Residential Land For Rent Ibri, Al Dhahirah","Ibri, Al Dhahirah","OMR1,000","3,164 Sq. M.",For Rent
1286,"Studio Apartment For Rent in Al Sifah, Muscat","Al Sifah, Muscat",OMR250,61 Sq. M.,For Rent
1287,"4 Bedrooms Villa For Rent Sur, Al Sharqiya","Sur, Al Sharqiya","OMR1,111",600 Sq. M.,For Rent
1288,"1 Bedroom Apartment For Rent Al Seeb, Muscat","Al Seeb, Muscat",OMR95,100 Sq. M.,For Rent
1289,5 Bedrooms Villa For Rent in The Wave (Almouj) Muscat,"The Wave (Almouj), Muscat",OMR50,10 Sq. M.,For Rent
1290,"2 Bedrooms Apartment For Rent Sohar, Al Batinah","Sohar, Al Batinah",OMR120,80 Sq. M.,For Rent
1291,Salalah ad Dahariz,"Salalah, Dhofar",OMR50,100 Sq. M.,For Rent
1292,"1 Bedroom Apartment For Rent Al Amarat, Muscat","Al Amarat, Muscat",OMR90,40 Sq. M.,For Rent
1293,"2 Bedroom Apartment For Rent Qurum, Muscat","Qurum, Muscat",OMR60,98 Sq. M.,For Rent
1294,"2 Bedrooms Apartment For Rent Al Mawaleh, Muscat","Al Mawaleh, Muscat",OMR70,98 Sq. M.,For Rent
1295,5 Bedroom Villa For Rent Muscat (The Wave (Almouj)),"The Wave (Almouj), Muscat","OMR1,650",688 Sq. M.,For Rent
1296,"2 Bedrooms Villa For Rent Al Khoud, Muscat","Al Khoud, Muscat",OMR500,100 Sq. M.,For Rent
1297,Residential Land For Rent in Muscat - Other,"Muscat - Other, Muscat","OMR6,400","8,000 Sq. M.",For Rent
1298,"2 Bedroom Apartment For Rent Salalah, Dhofar","Salalah, Dhofar",OMR100,120 Sq. M.,For Rent
1299,"2 Bedrooms Apartment For Rent Al Maabilah, Muscat","Al Maabilah, Muscat",OMR165,150 Sq. M.,For Rent
1300,"1 Bedroom Apartment For Rent in Al Duqum, Al Wusta","Al Duqum, Al Wusta",OMR80,30 Sq. M.,For Rent
1301,"Land for Rent - Residential Land in Barka, Al Batinah","Barka, Al Batinah",OMR300,619 Sq. M.,For Rent
1302,"2 Bedroom Apartment For Rent Barr Al Jissah, Muscat","Barr Al Jissah, Muscat",OMR850,200 Sq. M.,For Rent
1303,"4 Bedroom Villa For Rent in Muscat Hills, Muscat","Muscat Hills, Muscat","OMR1,450",419 Sq. M.,For Rent
1304,"2 Bedroom Apartment For Rent Ruwi, Muscat","Ruwi, Muscat",OMR190,95 Sq. M.,For Rent
